PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7933;"Consulado de Argentina";"";"";"";" Metro: Rubén Darío (línea 5), Núñez de Balboa (líneas 5, 9)  Bus: 1, 5, 9, 14, 19, 27, 45, 51, 61, 74, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=654df3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"90";"6ª";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441876";"4476176";"40.43231570826588";"-3.6865655709793157";"914 025 115";"913 091 996";"consulado-madrid@portalargentino.net";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
21112;"Consulado de Bolivia";"";"";"";" Metro: Cruz del Rayo (línea 9), Prosperidad (línea 4), República Argentina (línea 6)  Bus: 1, 9, 16, 19, 29, 51, 52, 73, 114, 115, 122, C1, C2 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11e87d448b51c010VgnVCM2000000c205a0aRCRD";"AVIADOR LINDBERGH";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442469";"4477296";"40.44244651771137";"-3.679676302681969";"913 265 028 ";"913 265 016";"colivian-madrid@rree.gov.bo";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7048490;"Consulado de Botswana";"";"";"";" Metro: Rubén Darío (línea 5), Núñez de Balboa (líneas 5, 9)   Bus: 1, 5, 9, 14, 19, 27, 45, 51, 74, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af2d0f3707cef310VgnVCM2000000c205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"78";"3º";"";"";"";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"441957";"4475919";"40.43000619511413";"-3.685587151651725";"";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
64260;"Consulado de Brasil";"";"";"";" Metro: Serrano (línea 4), Colón (línea 4), Velázquez (línea 4)  Bus: 1, 5, 9, 14, 19, 21, 27, 37, 45, 51, 53, 74, 150  Renfe: Madrid-Recoletos (líneas C-1, C-2, C-7, C-8, C-10) ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3a97589f451c010VgnVCM1000000b205a0aRCRD";"GOYA";"CALLE";"V";"5";"2ª";"";"";"Pasaje comercial";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441675";"4475445";"40.42571641206772";"-3.688867957275151";"917 021 220 ";"913 101 630";"consular.cgmadri@itamaraty.gov.br";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7934;"Consulado de Chile";"";"";"";" Metro: Rubén Darío (línea 5), Iglesia (línea 1), Gregorio Marañón (líneas 7, 10)  Bus: 3, 5, 7, 16, 40, 61, 147 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a6df3216571c010VgnVCM1000000b205a0aRCRD";"RAFAEL CALVO";"CALLE";"V";"18";"5º";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441230";"4476352";"40.4338557188148";"-3.6941975411436756";"913 190 763 / 913 199 559";"913 193 278";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7935;"Consulado de Colombia";"";"";"";" Metro: Banco de España (línea 2), Retiro (linez 2)  Bus: 14, 19, 27, 37, 45  Renfe: Recoletos ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af8df3216571c010VgnVCM1000000b205a0aRCRD";"ALFONSO XI";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441517";"4474663";"40.41866066190487";"-3.690658377502491";"917 452 590";"917 450 471";"cmadrid@cancilleria.gov.co";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
169901;"Consulado de Costa Rica";"";"";"";" Metro: Cuzco (línea 10)  Bus: 5, 11, 27, 40, 147, 149, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0b6085f5181c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"164";"";"";"";"17 - A";"MADRID";"MADRID";"28046";"NUEVA ESPAÑA";"CHAMARTIN";"441695";"4479159";"40.459175306534235";"-3.6889619219909706";"913 459 622 / 913 459 521";"913 533 709";"consulado@embcr.org";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7936;"Consulado de Cuba";"";"";"";" Metro: Pío  XII  (línea 9)  Bus: 14, 51, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32adf3216571c010VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"194";"";"";"";"Entrada por calle Macarena";"MADRID";"MADRID";"28036";"NUEVA ESPAÑA";"CHAMARTIN";"442432";"4479468";"40.46201032845668";"-3.6803098601769633";"913 598 396";"914 021 948";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7874;"Consulado de Ecuador";"";"";"";" Bus :  7, 11, 40, 52, 87 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e6ef3216571c010VgnVCM1000000b205a0aRCRD";"COMANDANTE AZCARRAGA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"443343";"4479380";"40.46128032290195";"-3.669557479764393";"913 430 250";"913 454 523";"consuladoecuador@consuldormadrid.org";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7876;"Consulado de El Salvador";"";"";"";" Metro: Gregorio Marañón (líneas 7, 10), Rubén Darío (línea 5)  Bus: 5, 7, 9, 12, 14, 16, 19, 27, 40, 45, 51, 61, 147, 150 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57cdf3216571c010VgnVCM1000000b205a0aRCRD";"GENERAL ORAA";"CALLE";"V";"9";"5º";"Interior Izquierda";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441837";"4476631";"40.43641183331328";"-3.6870670608810574";"915 612 524";"915 644 256";"acanosa@rree.gob.sv";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
