route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10143,2,6269329,the Richmond District,0,109,124182
10143,2,6269328,the Richmond District,0,106,124182
10143,2,6269327,the Richmond District,0,103,124182
10143,2,6269326,the Richmond District,0,110,124182
10143,2,6269325,the Richmond District,0,104,124182
10143,2,6269324,the Richmond District,0,107,124182
10143,2,6269323,the Richmond District,0,101,124182
10143,2,6269322,the Richmond District,0,111,124182
10143,2,6269321,the Richmond District,0,105,124182
10143,2,6269320,the Richmond District,0,108,124182
10143,2,6269319,the Richmond District,0,112,124182
10143,2,6269318,the Richmond District,0,113,124182
10143,2,6269317,the Richmond District,0,102,124182
10143,2,6269316,the Richmond District,0,109,124182
10143,2,6269315,the Richmond District,0,106,124182
10143,2,6269314,the Richmond District,0,103,124182
10143,2,6269313,the Richmond District,0,110,124182
10143,2,6269312,the Richmond District,0,104,124182
10143,2,6269311,the Richmond District,0,107,124182
10143,2,6269310,the Richmond District,0,101,124182
10143,2,6269309,the Richmond District,0,111,124182
10143,2,6269308,the Richmond District,0,105,124182
10143,2,6269307,the Richmond District,0,108,124182
10143,2,6269306,the Richmond District,0,112,124182
10143,2,6269305,the Richmond District,0,113,124182
10143,2,6269304,the Richmond District,0,102,124182
10143,2,6269303,the Richmond District,0,109,124182
10143,2,6269302,the Richmond District,0,106,124182
10143,2,6269301,the Richmond District,0,103,124182
10143,2,6269300,the Richmond District,0,110,124182
10143,2,6269299,the Richmond District,0,104,124182
10143,2,6269298,the Richmond District,0,107,124182
10143,2,6269297,the Richmond District,0,101,124182
10143,2,6269296,the Richmond District,0,111,124182
10143,2,6269295,the Richmond District,0,105,124182
10143,2,6269294,the Richmond District,0,108,124182
10143,2,6269293,the Richmond District,0,112,124182
10143,2,6269264,the Richmond District,0,101,124182
10143,2,6269263,the Richmond District,0,108,124182
10143,2,6269262,the Richmond District,0,102,124182
10143,2,6269261,the Richmond District,0,106,124182
10143,2,6269260,the Richmond District,0,101,124182
10143,2,6269259,the Richmond District,0,108,124182
10143,2,6269258,the Richmond District,0,102,124182
10143,2,6269257,the Richmond District,0,106,124182
10143,2,6269256,the Richmond District,0,101,124182
10143,2,6269255,the Richmond District,0,108,124182
10143,2,6269254,the Richmond District,0,102,124182
10143,2,6269253,the Richmond District,0,106,124182
10143,2,6269252,the Richmond District,0,101,124182
10143,2,6269251,the Richmond District,0,108,124182
10143,2,6269250,the Richmond District,0,102,124182
10143,2,6269249,the Richmond District,0,106,124182
10143,2,6269248,the Richmond District,0,101,124182
10143,2,6269247,the Richmond District,0,108,124182
10143,3,6269608,the Richmond District,0,101,124182
10143,3,6269606,the Richmond District,0,102,124182
10143,3,6269605,the Richmond District,0,103,124182
10143,3,6269603,the Richmond District,0,104,124182
10143,3,6269602,the Richmond District,0,101,124182
10143,3,6269601,the Richmond District,0,105,124182
10143,3,6269600,the Richmond District,0,102,124182
10143,3,6269598,the Richmond District,0,106,124182
10143,3,6269597,the Richmond District,0,103,124182
10143,3,6269595,the Richmond District,0,104,124182
10143,3,6269594,the Richmond District,0,107,124182
10143,3,6269593,the Richmond District,0,101,124182
10143,3,6269591,the Richmond District,0,105,124182
10143,3,6269589,the Richmond District,0,108,124182
10143,3,6269588,the Richmond District,0,102,124182
10143,3,6269586,the Richmond District,0,109,124182
10143,3,6269585,the Richmond District,0,106,124182
10143,3,6269583,the Richmond District,0,103,124182
10143,3,6269582,the Richmond District,0,110,124182
10143,2,6269362,the Richmond District,0,101,124182
10143,2,6269360,the Richmond District,0,102,124182
10143,2,6269359,the Richmond District,0,103,124182
10143,2,6269357,the Richmond District,0,104,124182
10143,2,6269356,the Richmond District,0,101,124182
10143,2,6269355,the Richmond District,0,105,124182
10143,2,6269354,the Richmond District,0,102,124182
10143,2,6269352,the Richmond District,0,106,124182
10143,2,6269351,the Richmond District,0,103,124182
10143,2,6269349,the Richmond District,0,104,124182
10143,2,6269348,the Richmond District,0,107,124182
10143,2,6269347,the Richmond District,0,101,124182
10143,2,6269345,the Richmond District,0,105,124182
10143,2,6269343,the Richmond District,0,108,124182
10143,2,6269342,the Richmond District,0,102,124182
10143,2,6269340,the Richmond District,0,109,124182
10143,2,6269339,the Richmond District,0,106,124182
10143,2,6269337,the Richmond District,0,103,124182
10143,2,6269336,the Richmond District,0,110,124182
10143,2,6269335,the Richmond District,0,104,124182
10143,2,6269368,the Richmond District,0,107,124182
10143,2,6269369,the Richmond District,0,101,124182
10143,2,6269370,the Richmond District,0,111,124182
10143,2,6269334,the Richmond District,0,105,124182
10143,2,6269333,the Richmond District,0,108,124182
10143,2,6269332,the Richmond District,0,112,124182
10143,2,6269330,the Richmond District,0,102,124182
10143,3,6269556,the Richmond District,0,101,124182
10143,3,6269555,the Richmond District,0,111,124182
10143,3,6269554,the Richmond District,0,105,124182
10143,3,6269553,the Richmond District,0,108,124182
10143,3,6269552,the Richmond District,0,112,124182
10143,3,6269551,the Richmond District,0,113,124182
10143,3,6269550,the Richmond District,0,102,124182
10143,3,6269549,the Richmond District,0,109,124182
10143,3,6269548,the Richmond District,0,106,124182
10143,3,6269547,the Richmond District,0,103,124182
10143,3,6269546,the Richmond District,0,110,124182
10143,3,6269545,the Richmond District,0,104,124182
10143,3,6269544,the Richmond District,0,107,124182
10143,3,6269543,the Richmond District,0,101,124182
10143,3,6269542,the Richmond District,0,111,124182
10143,3,6269541,the Richmond District,0,105,124182
10143,3,6269540,the Richmond District,0,108,124182
10143,3,6269539,the Richmond District,0,112,124182
10143,3,6269538,the Richmond District,0,113,124182
10143,3,6269537,the Richmond District,0,102,124182
10143,3,6269536,the Richmond District,0,109,124182
10143,3,6269535,the Richmond District,0,106,124182
10143,3,6269534,the Richmond District,0,103,124182
10143,3,6269533,the Richmond District,0,110,124182
10143,3,6269532,the Richmond District,0,104,124182
10143,3,6269531,the Richmond District,0,107,124182
10143,3,6269530,the Richmond District,0,101,124182
10143,3,6269529,the Richmond District,0,111,124182
10143,3,6269528,the Richmond District,0,105,124182
10143,3,6269527,the Richmond District,0,108,124182
10143,3,6269526,the Richmond District,0,112,124182
10143,3,6269525,the Richmond District,0,113,124182
10143,3,6269524,the Richmond District,0,102,124182
10143,3,6269523,the Richmond District,0,109,124182
10143,3,6269522,the Richmond District,0,106,124182
10143,3,6269521,the Richmond District,0,103,124182
10143,3,6269520,the Richmond District,0,104,124182
10143,2,6269292,the Richmond District,0,113,124182
10143,2,6269291,the Richmond District,0,102,124182
10143,2,6269290,the Richmond District,0,109,124182
10143,2,6269289,the Richmond District,0,106,124182
10143,2,6269288,the Richmond District,0,103,124182
10143,2,6269287,the Richmond District,0,110,124182
10143,2,6269286,the Richmond District,0,104,124182
10143,2,6269285,the Richmond District,0,107,124182
10143,2,6269284,the Richmond District,0,101,124182
10143,2,6269283,the Richmond District,0,111,124182
10143,2,6269282,the Richmond District,0,105,124182
10143,2,6269281,the Richmond District,0,108,124182
10143,2,6269280,the Richmond District,0,112,124182
10143,2,6269279,the Richmond District,0,113,124182
10143,2,6269278,the Richmond District,0,102,124182
10143,2,6269277,the Richmond District,0,109,124182
10143,2,6269276,the Richmond District,0,106,124182
10143,2,6269275,the Richmond District,0,103,124182
10143,2,6269274,the Richmond District,0,104,124182
10143,2,6269273,the Richmond District,0,107,124182
10143,2,6269272,the Richmond District,0,101,124182
10143,2,6269271,the Richmond District,0,105,124182
10143,2,6269270,the Richmond District,0,108,124182
10143,2,6269269,the Richmond District,0,113,124182
10143,2,6269268,the Richmond District,0,102,124182
10143,2,6269267,the Richmond District,0,106,124182
10143,2,6269265,the Richmond District,0,104,124182
10143,1,6268872,California & Presidio,0,115,124183
10143,1,6268873,California & Presidio,0,117,124183
10143,1,6268874,California & Presidio,0,118,124183
10143,1,6268875,California & Presidio,0,119,124183
10143,1,6268876,California & Presidio,0,120,124183
10143,1,6268877,California & Presidio,0,121,124183
10143,1,6268878,California & Presidio,0,123,124183
10143,1,6268879,California & Presidio,0,124,124183
10143,1,6268880,California & Presidio,0,103,124183
10143,1,6268881,California & Presidio,0,115,124183
10143,1,6268897,California & Presidio,0,108,124183
10143,1,6268898,California & Presidio,0,122,124183
10143,1,6268885,California & Presidio,0,121,124183
10143,1,6268996,California & Presidio,0,124,124183
10143,1,6268906,California & Presidio,0,108,124183
10143,1,6269007,California & Presidio,0,123,124183
10143,1,6269010,California & Presidio,0,103,124183
10143,1,6269013,California & Presidio,0,104,124183
10143,1,6269016,California & Presidio,0,105,124183
10143,1,6269019,California & Presidio,0,101,124183
10143,1,6268852,California & Presidio,0,117,124183
10143,1,6268853,California & Presidio,0,118,124183
10143,1,6268855,California & Presidio,0,119,124183
10143,1,6268974,California & Presidio,0,120,124183
10143,1,6268975,California & Presidio,0,110,124183
10143,1,6268976,California & Presidio,0,111,124183
10143,1,6268977,California & Presidio,0,112,124183
10143,1,6268978,California & Presidio,0,102,124183
10143,1,6268979,California & Presidio,0,113,124183
10143,1,6268980,California & Presidio,0,115,124183
10143,1,6268981,California & Presidio,0,114,124183
10143,1,6268982,California & Presidio,0,122,124183
10143,1,6268983,California & Presidio,0,116,124183
10143,1,6268984,California & Presidio,0,106,124183
10143,1,6268985,California & Presidio,0,107,124183
10143,1,6268986,California & Presidio,0,123,124183
10143,1,6268988,California & Presidio,0,103,124183
10143,3,6269581,the Richmond District,0,104,124182
10143,3,6269614,the Richmond District,0,107,124182
10143,3,6269615,the Richmond District,0,101,124182
10143,3,6269616,the Richmond District,0,111,124182
10143,3,6269580,the Richmond District,0,105,124182
10143,3,6269579,the Richmond District,0,108,124182
10143,3,6269578,the Richmond District,0,112,124182
10143,3,6269576,the Richmond District,0,102,124182
10143,3,6269575,the Richmond District,0,109,124182
10143,3,6269574,the Richmond District,0,106,124182
10143,3,6269573,the Richmond District,0,103,124182
10143,3,6269572,the Richmond District,0,110,124182
10143,3,6269571,the Richmond District,0,104,124182
10143,3,6269570,the Richmond District,0,107,124182
10143,3,6269569,the Richmond District,0,101,124182
10143,3,6269568,the Richmond District,0,111,124182
10143,3,6269567,the Richmond District,0,105,124182
10143,3,6269566,the Richmond District,0,108,124182
10143,3,6269565,the Richmond District,0,112,124182
10143,3,6269564,the Richmond District,0,113,124182
10143,3,6269563,the Richmond District,0,102,124182
10143,3,6269562,the Richmond District,0,109,124182
10143,3,6269561,the Richmond District,0,106,124182
10143,3,6269560,the Richmond District,0,103,124182
10143,3,6269559,the Richmond District,0,110,124182
10143,3,6269558,the Richmond District,0,104,124182
10143,3,6269557,the Richmond District,0,107,124182
10143,1,6268891,the Richmond District,0,114,124184
10143,1,6268892,the Richmond District,0,105,124184
10143,1,6268893,the Richmond District,0,116,124184
10143,1,6268894,the Richmond District,0,106,124184
10143,1,6268895,the Richmond District,0,101,124184
10143,1,6268896,the Richmond District,0,107,124184
10143,1,6268882,the Richmond District,0,117,124184
10143,1,6268883,the Richmond District,0,118,124184
10143,1,6268884,the Richmond District,0,119,124184
10143,1,6268899,the Richmond District,0,109,124184
10143,1,6268964,the Richmond District,0,120,124184
10143,1,6268900,the Richmond District,0,110,124184
10143,1,6268901,the Richmond District,0,111,124184
10143,1,6268886,the Richmond District,0,123,124184
10143,1,6268902,the Richmond District,0,112,124184
10143,1,6268812,the Richmond District,0,102,124184
10143,1,6268813,the Richmond District,0,103,124184
10143,1,6268903,the Richmond District,0,113,124184
10143,1,6268904,the Richmond District,0,115,124184
10143,1,6268905,the Richmond District,0,104,124184
10143,1,6268907,the Richmond District,0,114,124184
10143,1,6268908,the Richmond District,0,122,124184
10143,1,6268909,the Richmond District,0,105,124184
10143,1,6269024,the Richmond District,0,116,124184
10143,1,6269025,the Richmond District,0,106,124184
10143,1,6268910,the Richmond District,0,101,124184
10143,1,6268911,the Richmond District,0,107,124184
10143,1,6268912,the Richmond District,0,117,124184
10143,1,6268913,the Richmond District,0,118,124184
10143,1,6268914,the Richmond District,0,119,124184
10143,1,6268915,the Richmond District,0,109,124184
10143,1,6268916,the Richmond District,0,120,124184
10143,1,6268917,the Richmond District,0,110,124184
10143,1,6268918,the Richmond District,0,111,124184
10143,1,6268919,the Richmond District,0,123,124184
10143,1,6268920,the Richmond District,0,112,124184
10143,1,6268921,the Richmond District,0,102,124184
10143,3,6269519,the Richmond District,0,107,124182
10143,3,6269518,the Richmond District,0,101,124182
10143,3,6269517,the Richmond District,0,105,124182
10143,3,6269516,the Richmond District,0,108,124182
10143,3,6269515,the Richmond District,0,113,124182
10143,3,6269514,the Richmond District,0,102,124182
10143,3,6269513,the Richmond District,0,106,124182
10143,3,6269511,the Richmond District,0,104,124182
10143,3,6269510,the Richmond District,0,101,124182
10143,3,6269509,the Richmond District,0,108,124182
10143,3,6269508,the Richmond District,0,102,124182
10143,3,6269507,the Richmond District,0,106,124182
10143,3,6269506,the Richmond District,0,101,124182
10143,3,6269505,the Richmond District,0,108,124182
10143,3,6269504,the Richmond District,0,102,124182
10143,3,6269503,the Richmond District,0,106,124182
10143,3,6269502,the Richmond District,0,101,124182
10143,3,6269501,the Richmond District,0,108,124182
10143,3,6269500,the Richmond District,0,102,124182
10143,3,6269499,the Richmond District,0,106,124182
10143,3,6269498,the Richmond District,0,101,124182
10143,3,6269497,the Richmond District,0,108,124182
10143,3,6269496,the Richmond District,0,102,124182
10143,3,6269495,the Richmond District,0,106,124182
10143,3,6269494,the Richmond District,0,101,124182
10143,3,6269493,the Richmond District,0,108,124182
10143,1,6268810,California & Presidio,0,103,124183
10143,1,6268949,the Richmond District,0,105,124184
10143,1,6268950,the Richmond District,0,116,124184
10143,1,6268848,the Richmond District,0,106,124184
10143,1,6268849,the Richmond District,0,101,124184
10143,1,6268850,the Richmond District,0,107,124184
10143,1,6269000,the Richmond District,0,117,124184
10143,1,6269001,the Richmond District,0,118,124184
10143,1,6269002,the Richmond District,0,119,124184
10143,1,6269003,the Richmond District,0,109,124184
10143,1,6269004,the Richmond District,0,120,124184
10143,1,6269005,the Richmond District,0,110,124184
10143,1,6269006,the Richmond District,0,111,124184
10143,1,6269008,the Richmond District,0,112,124184
10143,1,6269009,the Richmond District,0,102,124184
10143,1,6269011,the Richmond District,0,113,124184
10143,1,6269012,the Richmond District,0,115,124184
10143,1,6269014,the Richmond District,0,114,124184
10143,1,6269015,the Richmond District,0,122,124184
10143,1,6269017,the Richmond District,0,116,124184
10143,1,6269018,the Richmond District,0,106,124184
10143,1,6269020,the Richmond District,0,107,124184
10143,1,6268851,the Richmond District,0,123,124184
10143,1,6268998,the Richmond District,0,151,124184
10143,1,6268854,the Richmond District,0,103,124184
10143,1,6268951,the Richmond District,0,109,124184
10143,1,6268952,the Richmond District,0,104,124184
10143,1,6268953,the Richmond District,0,152,124184
10143,1,6268954,the Richmond District,0,153,124184
10143,1,6268955,the Richmond District,0,105,124184
10143,1,6268956,the Richmond District,0,154,124184
10143,1,6268957,the Richmond District,0,101,124184
10143,1,6268958,the Richmond District,0,117,124184
10143,1,6268959,the Richmond District,0,118,124184
10143,1,6268960,the Richmond District,0,119,124184
10143,1,6268961,the Richmond District,0,120,124184
10143,1,6268962,the Richmond District,0,110,124184
10143,1,6268963,the Richmond District,0,111,124184
10143,1,6268989,California & Presidio,0,109,124183
10143,1,6268990,California & Presidio,0,104,124183
10143,1,6268991,California & Presidio,0,152,124183
10143,1,6268992,California & Presidio,0,153,124183
10143,1,6268993,California & Presidio,0,105,124183
10143,1,6268994,California & Presidio,0,154,124183
10143,1,6268997,California & Presidio,0,101,124183
10143,2,6269266,California & Presidio,0,103,124183
10143,2,6269344,California & Presidio,0,105,124183
10143,3,6269512,California & Presidio,0,103,124183
10143,3,6269590,California & Presidio,0,105,124183
10143,1,6268814,the Richmond District,0,101,124184
10143,1,6268815,the Richmond District,0,103,124184
10143,1,6268816,the Richmond District,0,102,124184
10143,1,6268817,the Richmond District,0,104,124184
10143,1,6268818,the Richmond District,0,105,124184
10143,1,6268819,the Richmond District,0,106,124184
10143,1,6268847,the Richmond District,0,101,124184
10143,1,6268806,the Richmond District,0,107,124184
10143,1,6268807,the Richmond District,0,108,124184
10143,1,6268808,the Richmond District,0,109,124184
10143,1,6268809,the Richmond District,0,110,124184
10143,1,6268811,the Richmond District,0,111,124184
10143,1,6268887,the Richmond District,0,112,124184
10143,1,6268888,the Richmond District,0,102,124184
10143,1,6268889,the Richmond District,0,113,124184
10143,1,6268890,the Richmond District,0,104,124184
10143,1,6268832,the Richmond District,0,110,124184
10143,1,6268833,the Richmond District,0,151,124184
10143,1,6268834,the Richmond District,0,114,124184
10143,1,6268835,the Richmond District,0,122,124184
10143,1,6268836,the Richmond District,0,107,124184
10143,1,6268837,the Richmond District,0,117,124184
10143,1,6268838,the Richmond District,0,119,124184
10143,1,6268839,the Richmond District,0,151,124184
10143,1,6268840,the Richmond District,0,114,124184
10143,1,6268841,the Richmond District,0,107,124184
10143,1,6268842,the Richmond District,0,117,124184
10143,1,6268843,the Richmond District,0,151,124184
10143,1,6268844,the Richmond District,0,114,124184
10143,1,6268845,the Richmond District,0,107,124184
10143,1,6268846,the Richmond District,0,117,124184
10143,1,6268856,the Richmond District,0,101,124185
10143,1,6268857,the Richmond District,0,103,124185
10143,1,6268858,the Richmond District,0,102,124185
10143,1,6268859,the Richmond District,0,104,124185
10143,1,6268860,the Richmond District,0,105,124185
10143,1,6268861,the Richmond District,0,106,124185
10143,1,6268862,the Richmond District,0,107,124185
10143,1,6268863,the Richmond District,0,108,124185
10143,1,6268864,the Richmond District,0,109,124185
10143,1,6268865,the Richmond District,0,110,124185
10143,1,6268866,the Richmond District,0,111,124185
10143,1,6268868,the Richmond District,0,112,124185
10143,1,6268867,the Richmond District,0,113,124185
10143,1,6268869,the Richmond District,0,114,124185
10143,1,6268870,the Richmond District,0,116,124185
10143,1,6268871,the Richmond District,0,122,124185
10143,2,6269366,the Richmond District,0,101,124185
10143,2,6269365,the Richmond District,0,102,124185
10143,2,6269364,the Richmond District,0,103,124185
10143,2,6269363,the Richmond District,0,104,124185
10143,2,6269361,the Richmond District,0,105,124185
10143,2,6269358,the Richmond District,0,106,124185
10143,1,6268922,the Richmond District,0,103,124184
10143,1,6268923,the Richmond District,0,113,124184
10143,1,6268924,the Richmond District,0,115,124184
10143,1,6268925,the Richmond District,0,104,124184
10143,1,6268926,the Richmond District,0,114,124184
10143,1,6268927,the Richmond District,0,122,124184
10143,1,6268928,the Richmond District,0,105,124184
10143,1,6268929,the Richmond District,0,116,124184
10143,1,6268930,the Richmond District,0,106,124184
10143,1,6268931,the Richmond District,0,101,124184
10143,1,6268932,the Richmond District,0,107,124184
10143,1,6268933,the Richmond District,0,117,124184
10143,1,6268934,the Richmond District,0,118,124184
10143,1,6268935,the Richmond District,0,119,124184
10143,1,6268936,the Richmond District,0,109,124184
10143,1,6268937,the Richmond District,0,120,124184
10143,1,6268938,the Richmond District,0,110,124184
10143,1,6268939,the Richmond District,0,111,124184
10143,1,6268940,the Richmond District,0,123,124184
10143,1,6268941,the Richmond District,0,112,124184
10143,1,6268942,the Richmond District,0,102,124184
10143,1,6268943,the Richmond District,0,103,124184
10143,1,6268944,the Richmond District,0,113,124184
10143,1,6268945,the Richmond District,0,115,124184
10143,1,6268946,the Richmond District,0,104,124184
10143,1,6268947,the Richmond District,0,114,124184
10143,1,6268948,the Richmond District,0,122,124184
10143,1,6269243,California & Presidio Ave,1,102,124186
10143,1,6269119,California & Presidio Ave,1,113,124186
10143,1,6269120,California & Presidio Ave,1,116,124186
10143,1,6269121,California & Presidio Ave,1,110,124186
10143,1,6269122,California & Presidio Ave,1,122,124186
10143,1,6269123,California & Presidio Ave,1,119,124186
10143,1,6269124,California & Presidio Ave,1,151,124186
10143,1,6269125,California & Presidio Ave,1,114,124186
10143,1,6269126,California & Presidio Ave,1,107,124186
10143,1,6269127,California & Presidio Ave,1,117,124186
10143,2,6269410,California & Presidio Ave,1,110,124186
10143,2,6269406,California & Presidio Ave,1,111,124186
10143,2,6269403,California & Presidio Ave,1,112,124186
10143,2,6269400,California & Presidio Ave,1,109,124186
10143,2,6269396,California & Presidio Ave,1,107,124186
10143,2,6269392,California & Presidio Ave,1,113,124186
10143,2,6269389,California & Presidio Ave,1,104,124186
10143,2,6269374,California & Presidio Ave,1,102,124186
10143,2,6269373,California & Presidio Ave,1,106,124186
10143,2,6269371,California & Presidio Ave,1,101,124186
10143,2,6269372,California & Presidio Ave,1,108,124186
10143,3,6269656,California & Presidio Ave,1,110,124186
10143,3,6269652,California & Presidio Ave,1,111,124186
10143,3,6269649,California & Presidio Ave,1,112,124186
10143,3,6269646,California & Presidio Ave,1,109,124186
10143,3,6269642,California & Presidio Ave,1,107,124186
10143,3,6269638,California & Presidio Ave,1,113,124186
10143,3,6269635,California & Presidio Ave,1,104,124186
10143,3,6269620,California & Presidio Ave,1,102,124186
10143,3,6269619,California & Presidio Ave,1,106,124186
10143,3,6269617,California & Presidio Ave,1,101,124186
10143,3,6269618,California & Presidio Ave,1,108,124186
10143,2,6269440,Downtown,1,101,124187
10143,2,6269489,Downtown,1,102,124187
10143,2,6269488,Downtown,1,103,124187
10143,2,6269487,Downtown,1,104,124187
10143,2,6269485,Downtown,1,101,124187
10143,1,6268999,the Richmond District,0,112,124184
10143,1,6268987,the Richmond District,0,151,124184
10143,1,6268965,the Richmond District,0,102,124184
10143,1,6268966,the Richmond District,0,113,124184
10143,1,6268967,the Richmond District,0,115,124184
10143,1,6268968,the Richmond District,0,114,124184
10143,1,6268969,the Richmond District,0,122,124184
10143,1,6268970,the Richmond District,0,116,124184
10143,1,6268971,the Richmond District,0,106,124184
10143,1,6268972,the Richmond District,0,107,124184
10143,1,6268973,the Richmond District,0,123,124184
10143,1,6268995,the Richmond District,0,117,124184
10143,1,6268820,the Richmond District,0,118,124184
10143,1,6268821,the Richmond District,0,119,124184
10143,1,6268822,the Richmond District,0,120,124184
10143,1,6268823,the Richmond District,0,110,124184
10143,1,6268824,the Richmond District,0,111,124184
10143,1,6269021,the Richmond District,0,112,124184
10143,1,6268825,the Richmond District,0,151,124184
10143,1,6268826,the Richmond District,0,102,124184
10143,1,6268827,the Richmond District,0,113,124184
10143,1,6269022,the Richmond District,0,114,124184
10143,1,6268828,the Richmond District,0,122,124184
10143,1,6269023,the Richmond District,0,116,124184
10143,1,6268829,the Richmond District,0,107,124184
10143,1,6268830,the Richmond District,0,117,124184
10143,1,6268831,the Richmond District,0,119,124184
10143,2,6269461,Downtown,1,107,124187
10143,2,6269460,Downtown,1,101,124187
10143,2,6269459,Downtown,1,111,124187
10143,2,6269458,Downtown,1,105,124187
10143,2,6269457,Downtown,1,108,124187
10143,2,6269456,Downtown,1,112,124187
10143,2,6269455,Downtown,1,113,124187
10143,2,6269454,Downtown,1,102,124187
10143,2,6269452,Downtown,1,109,124187
10143,2,6269451,Downtown,1,106,124187
10143,2,6269450,Downtown,1,103,124187
10143,2,6269449,Downtown,1,110,124187
10143,2,6269448,Downtown,1,104,124187
10143,2,6269447,Downtown,1,107,124187
10143,2,6269446,Downtown,1,101,124187
10143,2,6269445,Downtown,1,111,124187
10143,2,6269444,Downtown,1,105,124187
10143,2,6269443,Downtown,1,108,124187
10143,2,6269442,Downtown,1,112,124187
10143,2,6269441,Downtown,1,113,124187
10143,2,6269439,Downtown,1,102,124187
10143,2,6269438,Downtown,1,109,124187
10143,2,6269437,Downtown,1,106,124187
10143,2,6269436,Downtown,1,103,124187
10143,2,6269435,Downtown,1,110,124187
10143,2,6269434,Downtown,1,104,124187
10143,2,6269433,Downtown,1,107,124187
10143,2,6269432,Downtown,1,101,124187
10143,2,6269431,Downtown,1,111,124187
10143,2,6269430,Downtown,1,105,124187
10143,2,6269429,Downtown,1,108,124187
10143,2,6269453,Downtown,1,112,124187
10143,2,6269428,Downtown,1,113,124187
10143,2,6269427,Downtown,1,102,124187
10143,2,6269426,Downtown,1,109,124187
10143,2,6269425,Downtown,1,106,124187
10143,2,6269424,Downtown,1,103,124187
10143,2,6269338,the Richmond District,0,107,124185
10143,2,6269353,the Richmond District,0,108,124185
10143,2,6269350,the Richmond District,0,109,124185
10143,2,6269346,the Richmond District,0,110,124185
10143,2,6269341,the Richmond District,0,111,124185
10143,2,6269367,the Richmond District,0,112,124185
10143,2,6269331,the Richmond District,0,113,124185
10143,3,6269612,the Richmond District,0,101,124185
10143,3,6269611,the Richmond District,0,102,124185
10143,3,6269610,the Richmond District,0,103,124185
10143,3,6269609,the Richmond District,0,104,124185
10143,3,6269607,the Richmond District,0,105,124185
10143,3,6269604,the Richmond District,0,106,124185
10143,3,6269584,the Richmond District,0,107,124185
10143,3,6269599,the Richmond District,0,108,124185
10143,3,6269596,the Richmond District,0,109,124185
10143,3,6269592,the Richmond District,0,110,124185
10143,3,6269587,the Richmond District,0,111,124185
10143,3,6269613,the Richmond District,0,112,124185
10143,3,6269577,the Richmond District,0,113,124185
10143,1,6269244,California & Presidio Ave,1,115,124186
10143,1,6269242,California & Presidio Ave,1,106,124186
10143,1,6269131,California & Presidio Ave,1,123,124186
10143,1,6269132,California & Presidio Ave,1,118,124186
10143,1,6269128,California & Presidio Ave,1,120,124186
10143,1,6269241,California & Presidio Ave,1,111,124186
10143,1,6269118,California & Presidio Ave,1,112,124186
10143,2,6269390,Downtown,1,106,124187
10143,2,6269388,Downtown,1,101,124187
10143,2,6269387,Downtown,1,108,124187
10143,2,6269386,Downtown,1,102,124187
10143,2,6269385,Downtown,1,106,124187
10143,2,6269384,Downtown,1,101,124187
10143,2,6269383,Downtown,1,108,124187
10143,2,6269382,Downtown,1,102,124187
10143,2,6269381,Downtown,1,106,124187
10143,2,6269380,Downtown,1,101,124187
10143,2,6269379,Downtown,1,108,124187
10143,2,6269378,Downtown,1,102,124187
10143,2,6269377,Downtown,1,106,124187
10143,2,6269376,Downtown,1,101,124187
10143,2,6269375,Downtown,1,108,124187
10143,3,6269686,Downtown,1,101,124187
10143,3,6269735,Downtown,1,102,124187
10143,3,6269734,Downtown,1,103,124187
10143,3,6269733,Downtown,1,104,124187
10143,3,6269731,Downtown,1,101,124187
10143,3,6269732,Downtown,1,105,124187
10143,3,6269730,Downtown,1,102,124187
10143,3,6269729,Downtown,1,106,124187
10143,3,6269728,Downtown,1,103,124187
10143,3,6269727,Downtown,1,104,124187
10143,3,6269726,Downtown,1,107,124187
10143,3,6269725,Downtown,1,101,124187
10143,3,6269724,Downtown,1,105,124187
10143,3,6269723,Downtown,1,108,124187
10143,3,6269722,Downtown,1,102,124187
10143,3,6269721,Downtown,1,109,124187
10143,3,6269720,Downtown,1,106,124187
10143,3,6269719,Downtown,1,103,124187
10143,3,6269718,Downtown,1,110,124187
10143,3,6269717,Downtown,1,104,124187
10143,3,6269736,Downtown,1,107,124187
10143,3,6269737,Downtown,1,101,124187
10143,2,6269486,Downtown,1,105,124187
10143,2,6269484,Downtown,1,102,124187
10143,2,6269483,Downtown,1,106,124187
10143,2,6269482,Downtown,1,103,124187
10143,2,6269481,Downtown,1,104,124187
10143,2,6269480,Downtown,1,107,124187
10143,2,6269479,Downtown,1,101,124187
10143,2,6269478,Downtown,1,105,124187
10143,2,6269477,Downtown,1,108,124187
10143,2,6269476,Downtown,1,102,124187
10143,2,6269475,Downtown,1,109,124187
10143,2,6269474,Downtown,1,106,124187
10143,2,6269473,Downtown,1,103,124187
10143,2,6269472,Downtown,1,110,124187
10143,2,6269471,Downtown,1,104,124187
10143,2,6269490,Downtown,1,107,124187
10143,2,6269491,Downtown,1,101,124187
10143,2,6269492,Downtown,1,111,124187
10143,2,6269470,Downtown,1,105,124187
10143,2,6269469,Downtown,1,108,124187
10143,2,6269468,Downtown,1,112,124187
10143,2,6269467,Downtown,1,102,124187
10143,2,6269466,Downtown,1,109,124187
10143,2,6269465,Downtown,1,106,124187
10143,2,6269464,Downtown,1,103,124187
